text,label,model
"[10, 24, 2, 875, 1527, 1, 14, 123, 5, 615, 0, 7, 23, 516, 276, 4, 417, 1, 14, 78, 46, 8, 37, 173, 13, 10, 184, 1156, 1, 18, 2, 138, 52, 14, 123, 2607, 9, 2, 0, 1, 10, 46, 8, 37, 2453, 1159, 29, 1166, 5, 0, 1]",1,8.0
"[42, 133, 4, 957, 39, 0, 1, 42, 133, 4, 957, 39, 0, 9, 2, 0, 1, 13, 10, 5, 599, 88, 7, 2, 693, 10, 3573, 1, 42, 26, 5, 232, 69, 595, 412, 1, 42, 2648, 7, 0, 7, 26, 5, 268, 6, 906, 1]",0,1.0
"[423, 5, 4772, 253, 3, 29, 3649, 0, 19, 163, 1309, 47, 0, 12, 3, 9, 30, 106, 3, 17, 75, 22, 0, 1, 0, 0, 10, 2, 745, 1051, 6, 0, 330, 193, 8, 15, 0, 279, 2, 146, 12, 13, 768, 85, 34, 43, 0, 4, 116, 96, 1, 0, 10, 5, 1850, 5, 1124, 7, 14, 10, 36, 860, 742, 1, 27, 26, 3863, 21, 372, 16, 58, 768, 85, 5, 0, 3, 1122, 65, 22, 14, 0, 9, 51, 110, 24, 0, 3, 406, 27, 26, 131, 616, 601, 65, 1, 95, 69, 27, 1038, 36, 245, 27, 71, 2428, 65, 0, 85, 5, 0, 3, 164, 1329, 2125, 0, 22, 14, 0, 370, 310, 18, 2, 1121, 1, 21, 0, 248, 0, 36, 3, 0, 2, 1121, 19, 142, 0, 1, 21, 245, 1, 1, 1, 12, 0, 1, 1, 1, 164, 3559, 1, 1, 1, 27, 10, 0, 12, 419, 3, 9, 2, 2050, 22, 27, 10, 1040, 6, 0, 59, 27, 165, 32, 44, 3616, 1, 27, 649, 36, 245, 7, 21, 248, 10, 151, 56, 1, 27, 0, 225, 3, 30, 10, 333, 1, 56, 14, 10, 3, 92, 2605, 218, 1, 25, 11, 208, 20, 3616, 16, 4982, 1, 0, 8, 15, 496, 3, 8, 8, 14, 23, 1]",1,8.0
"[8, 15, 461, 26, 1194, 1, 14, 162, 4, 631, 5, 70, 45, 1, 14, 133, 4, 2, 0, 0, 1, 56, 10, 5, 1059, 0, 18, 13, 1, 14, 466, 175, 4717, 1]",0,5.0
"[2, 0, 119, 36, 147, 929, 1, 27, 284, 4, 1220, 54, 24, 36, 1694, 0, 1, 27, 780, 54, 2212, 9, 527, 19, 36, 2483, 1, 27, 569, 871, 3, 0, 0, 1, 27, 10, 293, 27, 10, 1366, 4, 0, 1]",1,8.0
"[63, 0, 62, 423, 5, 940, 4, 5, 3674, 188, 802, 1, 1455, 3, 0, 1, 2143, 20, 3, 75, 2143, 20, 1, 20, 71, 46, 8, 37, 304, 100, 0, 61, 79, 403, 3, 7, 531, 6, 1824, 261, 7, 293, 3, 20, 2094, 341, 9, 2, 3340, 9, 2, 688, 6, 2094, 3530, 118, 20, 78, 46, 8, 37, 368, 79, 639, 59, 14, 23, 20, 465, 4, 148, 79, 3213, 590, 0, 1, 20, 32, 5, 0, 12, 2860, 46, 8, 37, 447, 79, 329, 3, 5, 0, 12, 2860, 46, 8, 37, 447, 79, 248, 1, 20, 2024, 36, 3, 11, 101, 20, 78, 1, 29, 20, 78, 46, 8, 37, 1755, 57, 1, 20, 78, 46, 8, 37, 1755, 79, 1594, 3, 79, 512, 3, 79, 2496, 1, 20, 71, 32, 0, 1, 20, 43, 1169, 4, 31, 169, 16, 57, 1, 16, 53, 6, 157, 1, 58, 506, 4, 2, 98, 12, 0, 18, 5, 256, 450, 50]",1,8.0
"[9, 2, 1971, 279, 3, 0, 0, 63, 3621, 62, 3, 0, 0, 63, 3662, 62, 3, 0, 0, 0, 63, 3711, 62, 3, 0, 0, 63, 2401, 62, 3, 7, 0, 0, 63, 2401, 62, 32, 557, 108, 722, 588, 298, 1]",0,7.0
"[3111, 8, 15, 84, 0, 1199, 41, 44, 0, 0, 68, 449, 22, 2, 0, 285, 720, 82, 1552, 919, 386, 0, 3, 1688, 1826, 1630, 19, 3566, 1, 59, 1630, 19, 2, 942, 17, 0, 3, 163, 17, 127, 303, 1, 11, 2205, 2, 1155, 3, 2, 117, 1464, 6, 0, 7, 519, 26, 75, 0, 9, 45, 725, 0, 1, 11, 0, 39, 363, 90, 39, 448, 3, 2, 3245, 151, 338, 1, 56, 10, 5, 0, 380, 18, 2, 1155, 1, 2, 977, 26, 5, 762, 1937, 5, 3643, 0, 218, 35, 2, 453, 0, 1066, 3, 55, 1, 9, 379, 3, 2, 0, 6, 2, 0, 285, 10, 5, 3643, 0, 155, 0, 1, 11, 1716, 2, 4118, 7, 582, 4, 2, 1339, 3, 0, 97, 288, 7, 5, 0, 6, 0, 2520, 1, 113, 11, 243, 13, 3, 11, 10, 129, 56, 1, 1, 1, 1224, 1, 0, 129, 2, 2023, 3, 39, 448, 0, 1, 11, 1219, 13, 54, 796, 1]",0,0.0
"[158, 4, 1322, 21, 2473, 0, 1, 14, 328, 844, 129, 21, 274, 18, 5, 793, 1, 14, 87, 905, 129, 2, 69, 14, 798, 0, 1, 14, 87, 466, 471, 5, 70, 0, 1, 14, 123, 3116, 6, 21, 261, 0, 7, 10, 293, 14, 26, 74, 69, 1]",0,5.0
"[11, 147, 9, 5, 464, 0, 392, 12, 0, 4894, 1, 45, 88, 3, 5, 98, 197, 9, 7, 3718, 286, 1, 2, 98, 23, 12, 14, 71, 46, 8, 37, 454, 16, 2, 2234, 1, 2, 1535, 10, 127, 1575, 7, 1593, 65, 1, 11, 66, 46, 8, 37, 147, 16, 8, 15, 1]",0,6.0
"[423, 5, 253, 3, 130, 298, 4102, 2713, 653, 22, 82, 219, 253, 1, 2, 659, 253, 165, 151, 122, 902, 80, 432, 35, 433, 4, 2091, 1, 5, 282, 733, 18, 2, 0, 6, 5, 642, 9, 2, 590, 6, 2, 185, 1, 27, 1122, 22, 2, 693, 3047, 386, 2, 2410, 3, 4798, 5, 534, 3323, 90, 2, 106, 1, 5, 373, 533, 36, 275, 121, 36, 4, 3107, 1, 2, 84, 69, 27, 26, 290, 297, 2, 4885, 10, 9, 330, 193, 1, 27, 10, 19, 36, 241, 3, 664, 18, 2, 3696, 6, 2, 193, 3, 301, 54, 24, 2, 1032, 1, 34, 26, 53, 44, 629, 3, 319, 4380, 7, 477, 1590, 1, 27, 26, 44, 68, 293, 124, 1, 102, 3, 27, 10, 653, 7, 0, 1, 27, 26, 325, 36, 274, 5, 204, 376, 497, 7, 27, 10, 61, 4, 1237, 36, 1098, 1, 27, 26, 55, 188, 7, 55, 241, 1, 27, 10, 53, 653, 9, 2, 106, 1, 2, 373, 533, 36, 275, 121, 36, 4, 3107, 1]",0,1.0
"[11, 10, 9, 2426, 496, 45, 88, 9, 3358, 2694, 1, 42, 26, 5, 70, 450, 7, 27, 10, 127, 0, 1, 72, 0, 114, 86, 120, 193, 1247, 42, 43, 754, 1, 27, 162, 4, 748, 57, 217, 27, 10, 3595, 118, 27, 78, 46, 8, 37, 101, 1, 57, 3, 135, 3164, 3, 121, 36, 646, 3, 7, 278, 409, 35, 2, 524, 11, 78, 1]",1,8.0
"[26, 5, 358, 267, 437, 54, 1, 14, 3056, 180, 88, 16, 517, 1, 2, 88, 6, 2, 267, 14, 10, 612, 1, 14, 119, 5, 268, 6, 358, 2312, 7, 123, 2, 1692, 1, 3605, 2, 279, 414, 1]",0,0.0
"[80, 3, 59, 20, 463, 3, 20, 66, 46, 8, 37, 91, 86, 1595, 3, 56, 17, 40, 2786, 4, 391, 225, 3, 7, 91, 9, 2, 209, 69, 1, 56, 17, 5, 98, 49, 41, 44, 270, 16, 0, 14, 41, 44, 0, 4319, 3, 3081, 3, 7, 160, 89, 4075, 924, 1, 12, 98, 17, 20, 3, 7, 30, 69, 3, 20, 8, 115, 1267, 4, 91, 13, 152, 1, 25, 182, 3, 225, 50, 8, 8, 25, 11, 516, 3, 13, 71, 32, 44, 1648, 3, 152, 50, 8, 8, 11, 4848, 7, 4993, 2, 114, 6, 39, 275, 1, 25, 580, 340, 0, 3, 8, 8, 451, 8, 15, 0, 0, 7, 21, 0, 0, 39, 1798, 3, 25, 580, 340, 6, 81, 1, 8, 8, 11, 1667, 39, 1283, 7, 0, 152, 114, 24, 65, 1, 25, 34, 43, 1856, 40, 866, 4181, 9, 1612, 1, 8, 8, 25, 34, 43, 39, 273, 1, 8, 8, 11, 2942, 39, 245, 1, 25, 1097, 68, 43, 2, 0, 277, 20, 1512, 5, 644, 256, 922, 1142, 18, 0, 8, 8, 25, 1716, 54, 94, 8, 8, 3286, 0, 373, 0, 1852, 2, 0, 3, 0, 57, 18, 4, 39, 4869, 1]",1,8.0
"[122, 57, 3283, 9, 557, 108, 2298, 486, 1, 0, 90, 2, 2471, 3, 29, 42, 8, 416, 75, 32, 4, 2942, 19, 13, 1, 0, 25, 503, 3, 11, 8, 83, 1705, 3, 8, 8, 2, 658, 196, 1, 14, 187, 54, 35, 2, 848, 4, 21, 418, 3, 1929, 12, 27, 8, 416, 558, 1, 27, 210, 46, 8, 37, 122, 1337, 1630, 3, 301, 129, 24, 36, 2458, 3, 73, 570, 0, 9, 36, 0, 546, 1, 27, 914, 54, 24, 36, 518, 3, 7, 56, 8, 15, 5, 424, 9, 36, 245, 1, 25, 91, 52, 3, 8, 8, 27, 196, 3, 25, 91, 2, 2143, 52, 1, 8, 8, 2, 658, 17, 2634, 3, 30, 282, 49, 1169, 4, 313, 65, 41, 337, 18, 65, 1, 25, 58, 50, 8, 8, 14, 2189, 3, 2634, 7, 1159, 1, 25, 11, 66, 46, 8, 37, 176, 5, 0, 9, 39, 172, 3, 8, 8, 27, 2521, 1, 27, 4518, 36, 2458, 129, 3, 7, 2713, 54, 7, 2066, 4, 3405, 18, 2, 658, 1]",1,8.0
"[0, 5, 0, 3, 11, 460, 4, 2, 1339, 1, 11, 171, 5, 1463, 35, 2, 288, 0, 4, 0, 5, 0, 1, 11, 4689, 114, 7, 2763, 2, 0, 19, 45, 363, 1, 11, 0, 5, 4439, 6, 0, 18, 2, 0, 0, 1, 11, 10, 127, 3810, 19, 2, 1063, 0, 11, 0, 1]",0,2.0
"[0, 41, 325, 82, 4124, 4, 0, 2, 2745, 6, 82, 0, 0, 875, 9, 2, 2087, 1, 2, 757, 48, 6, 199, 908, 12, 2, 263, 465, 4, 1836, 12, 2, 242, 2579, 2, 2745, 3503, 19, 2, 0, 3, 5, 929, 1996, 410, 12, 2, 329, 0, 17, 87, 0, 0, 18, 2, 2027, 1, 2, 112, 64, 102, 816, 4, 2, 2087, 330, 48, 16, 5, 455, 0, 1, 0, 41, 1704, 2, 357, 3, 3827, 12, 2, 2745, 10, 28, 0, 383, 16, 2058, 4, 0, 13, 19, 2, 2027, 1, 0, 41, 28, 2216, 4, 0, 2, 0, 875, 1]",0,7.0
"[76, 76, 25, 646, 94, 8, 8, 11, 3107, 35, 2, 527, 7, 275, 4, 2, 0, 8, 15, 228, 3, 130, 0, 38, 1547, 90, 2, 1774, 1, 2, 228, 17, 1257, 19, 4752, 0, 3, 2763, 33, 2, 0, 0, 457, 1, 5, 0, 2782, 54, 0, 887, 6, 0, 17, 1837, 4, 57, 0, 1]",0,2.0
"[2, 98, 4761, 5, 1646, 1, 2, 3855, 0, 1, 5, 258, 1618, 0, 1, 2, 98, 239, 0, 2, 209, 69, 1, 2, 3855, 1951, 18, 2, 1646, 1]",1,8.0
"[0, 5, 3638, 729, 86, 2, 253, 3, 68, 13, 8, 416, 92, 31, 3182, 4, 2, 3988, 24, 2, 117, 0, 1, 25, 209, 94, 8, 8, 11, 0, 24, 2, 309, 3, 1570, 16, 2, 209, 167, 4, 203, 9, 2, 309, 1, 5, 318, 3818, 2599, 9, 1, 2, 658, 32, 5, 0, 591, 7, 0, 0, 1, 14, 2599, 9, 19, 5, 464, 0, 1, 11, 4505, 40, 0, 3, 29, 323, 1794, 22, 14, 272, 54, 21, 3806, 7, 733, 9, 429, 6, 57, 1, 25, 68, 8, 8, 3, 11, 226, 24, 65, 35, 275, 4, 0, 3, 25, 11, 420, 20, 38, 182, 166, 19, 0, 1, 8, 8, 2, 658, 0, 21, 2159, 1314, 1, 25, 646, 3, 0, 94, 11, 32, 3863, 3806, 33, 551, 7, 11, 77, 0, 20, 3, 39, 3806, 17, 3743, 95, 6, 2, 417, 1, 8, 8, 11, 2618, 24, 21, 0, 1, 25, 75, 331, 57, 93, 79, 3806, 68, 11, 77, 0, 13, 1, 8, 8]",1,8.0
"[3218, 1429, 1, 1, 1, 11, 71, 46, 8, 37, 200, 29, 863, 2, 98, 1429, 24, 57, 35, 415, 2, 943, 1, 22, 120, 0, 1667, 298, 417, 3, 11, 328, 4, 447, 12, 39, 0, 16, 745, 2800, 2, 651, 0, 10, 437, 54, 1, 1603, 88, 3266, 3, 7, 169, 11, 10, 694, 16, 2, 0, 6, 2, 2318, 1, 1736, 6, 73, 1, 1, 1, 98, 3, 11, 32, 4, 31, 2, 1405, 745, 2800, 2165, 52, 56, 1, 11, 1518, 20, 28, 280, 11, 558, 2, 1395, 7, 53, 2, 256, 0, 276, 12, 20, 60, 46, 8, 37, 137, 101, 1, 447, 12, 0, 4375, 1162, 9, 3560, 50, 1097, 3, 11, 71, 887, 53, 2, 0, 6, 53, 164, 0, 9, 5, 0, 1, 4329, 3, 11, 220, 34, 0, 0, 0, 29, 13, 10, 5, 3812, 4, 93, 12, 0, 131, 123, 5, 358, 205, 9, 95, 6, 2, 1715, 1, 14, 10, 358, 9, 12, 0, 267, 3, 25, 2, 3323, 6, 2, 3560, 8, 8, 1, 4329, 3, 11, 2558, 3560, 2, 156, 1]",1,8.0
"[0, 258, 26, 5, 1484, 146, 4287, 19, 5, 1176, 98, 1, 2, 4287, 780, 59, 2, 98, 8, 15, 316, 128, 0, 3890, 1, 258, 726, 1392, 18, 0, 12, 327, 10, 2689, 36, 1576, 1, 198, 0, 258, 190, 49, 13, 10, 1, 27, 23, 13, 10, 28, 36, 0, 1]",1,8.0
"[158, 4, 183, 9, 36, 193, 343, 1, 27, 3056, 90, 7, 90, 16, 36, 0, 1, 59, 27, 123, 2, 205, 3, 27, 555, 813, 1, 2, 773, 121, 36, 4, 28, 91, 184, 849, 1, 27, 171, 2, 679, 904, 1]",0,5.0
"[5, 535, 984, 2929, 0, 16, 2, 1284, 6, 1679, 0, 0, 7, 21, 316, 3, 0, 3, 72, 2, 710, 724, 4, 1410, 16, 5, 48, 1020, 9, 3322, 0, 3, 626, 3, 399, 419, 3, 5, 48, 568, 23, 1, 0, 0, 50, 9, 21, 112, 3, 2, 1679, 1528, 100, 2480, 6, 1273, 4, 1410, 18, 600, 596, 9, 3322, 0, 552, 3702, 48, 3, 23, 568, 4471, 0, 1, 2, 710, 3, 49, 1176, 9, 1299, 3, 41, 44, 18, 0, 16, 5, 0, 1969, 9, 626, 161, 955, 3, 0, 23, 1, 153, 4, 2, 672, 1216, 3, 73, 2, 710, 26, 1649, 2016, 835, 4, 9, 3507, 3, 34, 43, 298, 9, 1425, 6, 676, 722, 0, 6, 0, 7, 5, 311, 723, 6, 3086, 72, 4185, 5, 2085, 1, 0, 3, 626, 3, 0, 228, 18, 989, 1878, 3, 0, 23, 1, 2, 710, 10, 514, 369, 191, 18, 5, 626, 96, 2775, 16, 1273, 4, 1410, 3, 14, 23, 1, 2, 710, 8, 15, 544, 121, 168, 18, 399, 12, 2, 596, 0, 35, 596, 34, 2016, 835, 4, 9, 0, 3, 29, 12, 21, 3132, 78, 28, 32, 5, 1690, 672, 520, 9, 626, 1, 2, 710, 10, 0, 0, 18, 58, 48, 1526, 32, 1205, 22, 1982, 596, 1, 139, 2, 710, 8, 15, 2191, 4173, 2, 596, 3, 2, 535, 3, 0, 0, 3, 984, 2, 2929, 0, 3, 0, 23, 1, 585, 399, 3, 0, 3, 5, 242, 3244, 9, 3322, 0, 3, 23, 14, 994, 4, 2715, 12, 2, 710, 151, 32, 2, 152, 4, 31, 412, 9, 48, 3, 73, 34, 26, 3237, 202, 2, 408, 1, 2, 710, 8, 15, 0, 2789, 52, 150, 682, 1, 118, 6, 2, 0, 0, 3, 0, 23, 3, 2, 535, 64, 329, 2, 209, 6, 0, 3, 0, 23, 1, 2, 710, 87, 1528, 4563, 596, 3, 252, 0, 1284, 3, 7, 4563, 596, 9, 2, 424, 12, 2217, 5, 4111, 3, 140, 568, 861, 1382, 23, 1, 29, 2, 48, 210, 28, 2724, 164, 0, 596, 3, 73, 77, 679, 4, 0, 0, 1]",0,0.0
"[119, 737, 16, 36, 4089, 1, 27, 522, 2, 0, 18, 2, 737, 943, 1, 29, 2, 84, 2965, 3668, 12, 14, 78, 46, 8, 37, 85, 36, 737, 1, 2, 262, 3668, 12, 2, 1968, 10, 184, 3595, 1, 133, 114, 9, 2, 1339, 3, 1823, 36, 245, 52, 1]",1,8.0
"[7, 158, 4, 402, 5, 1269, 1, 254, 6, 2, 2092, 598, 4374, 1, 34, 162, 34, 465, 5, 0, 1, 2, 2092, 246, 40, 4349, 9, 2, 1172, 16, 5, 0, 1, 34, 26, 5, 0, 16, 51, 1269, 9, 5, 227, 1]",1,8.0
"[11, 133, 18, 5, 1235, 4, 2, 1915, 1, 11, 10, 125, 4, 226, 145, 24, 2, 381, 1292, 1, 59, 11, 1189, 2, 0, 3, 56, 10, 5, 98, 361, 5, 4227, 1, 2, 98, 121, 57, 11, 71, 1685, 18, 2, 4227, 1, 11, 4273, 13, 16, 40, 1088, 1]",0,0.0
"[787, 3, 3, 1698, 4, 2683, 36, 193, 1791, 1, 30, 10, 36, 84, 1791, 3, 22, 27, 10, 92, 9, 2, 1054, 2694, 1, 27, 10, 849, 61, 4079, 9, 429, 6, 36, 241, 1, 11, 1122, 1123, 2, 2426, 7, 0, 36, 0, 1, 72, 2, 1791, 27, 23, 27, 26, 5, 3400, 69, 1]",1,8.0
"[0, 2, 2750, 339, 2061, 4, 0, 198, 311, 0, 6, 0, 1, 9, 2, 628, 3, 14, 10, 0, 3, 7, 21, 329, 60, 830, 250, 54, 9, 0, 1, 14, 60, 46, 8, 37, 101, 30, 1, 110, 6, 147, 3007, 2, 0, 790, 26, 4974, 65, 35, 2, 45, 14, 435, 1, 27, 60, 391, 4, 1209, 65, 3, 29, 469, 0, 19, 276, 27, 71, 46, 8, 37, 558, 1, 27, 60, 391, 4, 576, 4, 65, 3, 29, 72, 383, 69, 137, 12, 10, 929, 1]",1,8.0
"[10, 813, 6, 2, 1622, 1, 3013, 3, 14, 26, 1421, 6, 635, 134, 24, 191, 1, 0, 200, 35, 5, 0, 1, 2, 0, 0, 65, 18, 109, 4, 1270, 21, 1058, 1, 1270, 21, 1058, 7, 10, 236, 4, 248, 2, 1622, 234, 1421, 1]",1,8.0
"[7, 26, 75, 466, 51, 84, 134, 1, 34, 43, 218, 16, 2, 1214, 18, 5, 3399, 59, 5, 424, 1082, 52, 1, 59, 34, 1099, 134, 3, 34, 128, 53, 6, 51, 0, 0, 1, 34, 26, 325, 322, 3, 29, 3605, 51, 628, 1669, 9, 1, 9, 55, 69, 24, 53, 3, 34, 26, 2914, 5, 166, 683, 6, 51, 276, 1]",1,8.0
"[25, 20, 1, 1, 1, 66, 101, 11, 8, 83, 61, 4, 578, 20, 3, 152, 50, 8, 8, 5, 2917, 1613, 8, 15, 978, 1365, 210, 46, 8, 37, 1135, 4, 558, 2, 4966, 6, 2, 738, 1, 25, 58, 66, 20, 516, 3, 20, 66, 101, 11, 8, 83, 61, 4, 578, 20, 3, 152, 50, 8, 8, 5, 2917, 1613, 8, 15, 978, 1365, 210, 46, 8, 37, 1135, 4, 558, 2, 4966, 6, 2, 738, 1, 14, 10, 813, 3, 27, 10, 0, 1, 14, 10, 1040, 61, 58, 26, 506, 59, 21, 316, 1871, 18, 2, 527, 9, 5, 610, 0, 3, 799, 1965, 1, 194, 60, 11, 510, 36, 3, 152, 50, 331, 36, 3538, 3, 7, 31, 0, 6, 0, 1, 29, 11, 507, 46, 8, 37, 200, 551, 1, 27, 71, 122, 2, 2192, 6, 689, 52, 6, 930, 3, 7, 28, 135, 236, 4, 122, 13, 1, 163, 10, 3752, 36, 7, 1443, 36, 4, 5, 945, 143, 2, 880, 1, 22, 27, 0, 3, 14, 1038, 2, 309, 7, 337, 155, 2, 380, 1]",0,0.0
"[0, 41, 469, 142, 5, 566, 12, 2737, 32, 0, 45, 0, 660, 634, 1005, 167, 1005, 146, 1, 13, 8, 15, 1064, 0, 7, 20, 32, 46, 8, 37, 1468, 2839, 52, 445, 1, 11, 77, 296, 0, 111, 15, 245, 18, 57, 22, 11, 1450, 2, 0, 4, 2, 1339, 0, 7, 402, 0, 81, 155, 1, 39, 546, 38, 2790, 7, 11, 32, 4, 0, 396, 18, 28, 3883, 2, 0, 0, 0, 7, 945, 1, 99, 0, 3, 105, 27, 196, 0, 3, 872, 386, 57, 3, 36, 1678, 363, 18, 39, 0, 1, 99, 11, 101, 3, 3598, 1, 29, 13, 111, 15, 92, 307, 7, 124, 100, 74, 110, 438, 7, 124, 20, 111, 115, 427, 1, 105, 27, 0, 86, 57, 3, 2, 89, 363, 0, 145, 39, 0, 4, 0, 57, 4, 36, 1, 99, 66, 20, 101, 109, 181, 11, 313, 20, 50, 109, 181, 11, 313, 109, 166, 20, 38, 50, 105, 11, 296, 36, 248, 936, 0, 223, 39, 2314, 0, 1, 99, 7, 11, 101, 181, 13, 3685, 20, 1]",1,8.0
"[10, 389, 409, 9, 496, 1, 14, 465, 4, 66, 159, 18, 21, 0, 4, 391, 7, 0, 13, 1, 80, 14, 78, 46, 8, 37, 56, 60, 46, 8, 37, 31, 5, 138, 4, 919, 1, 0, 54, 7, 724, 2, 0, 1, 14, 0, 2, 496, 1]",1,8.0
"[20, 178, 5, 98, 834, 18, 5, 1187, 61, 4, 3279, 1515, 1, 2, 1400, 20, 32, 19, 65, 0, 217, 47, 28, 14, 0, 1, 0, 0, 50, 0, 1, 0, 66, 20, 176, 57, 4, 3107, 50, 0, 13, 8, 207, 31, 1842, 50, 0, 41, 4, 31, 2, 156, 0, 54, 291, 3448, 290, 420, 50, 0, 50, 3448, 420, 2184, 456, 430, 1648, 7, 20, 8, 115, 2, 45, 18, 2, 1187, 4988, 50, 0, 20, 98, 20, 66, 46, 8, 37, 101, 58, 11, 8, 154, 44, 143, 1, 0, 2494, 265, 79, 483, 9, 5, 231, 1158, 24, 1523, 7, 75, 1122, 79, 316, 463, 9, 79, 1283, 72, 27, 0, 18, 0, 1, 0, 2, 2143, 38, 20, 50, 0, 329, 8, 15, 3003, 1, 0, 325, 1, 0, 182, 3, 82, 57, 1]",1,8.0
"[310, 17, 668, 19, 2, 117, 486, 51, 3144, 64, 290, 174, 4, 81, 0, 18, 51, 4786, 1, 39, 483, 149, 239, 4, 576, 61, 109, 179, 1265, 43, 0, 1, 99, 109, 71, 327, 49, 17, 68, 901, 7, 901, 71, 965, 68, 796, 9, 313, 3, 1237, 2, 1976, 12, 119, 51, 0, 0, 3, 238, 94, 105, 99, 38, 20, 754, 61, 39, 144, 47, 163, 50, 105, 99, 2516, 28, 39, 144, 1, 11, 111, 83, 754, 61, 2839, 1, 5, 901, 144, 16, 5, 717, 503, 7, 5, 901, 0, 787, 1, 105, 99, 124, 194, 210, 2, 418, 421, 9, 5, 1309, 185, 6, 1016, 3, 201, 67, 3, 7, 421, 9, 5, 172, 2674, 33, 1016, 2393, 50, 105, 99, 758, 3, 118, 79, 364, 17, 2, 229, 6, 2, 229, 1, 39, 418, 17, 2, 0, 0, 6, 327, 12, 180, 0, 105, 99, 55, 3, 1862, 3, 11, 75, 176, 4, 31, 40, 1344, 6, 49, 20, 77, 31, 7, 2, 565, 6, 167, 20, 64, 31, 1, 28, 2, 0, 6, 58, 144, 17, 85, 1, 20, 101, 12, 1]",0,2.0
"[120, 878, 2154, 4, 343, 19, 0, 3505, 1, 1839, 39, 316, 128, 5, 4912, 0, 1, 27, 4356, 13, 4, 5, 0, 1985, 1, 120, 878, 598, 19, 13, 16, 1484, 539, 1, 42, 43, 0, 1]",1,8.0
"[10, 54, 16, 40, 1855, 1, 14, 26, 414, 13, 9, 2, 229, 147, 1855, 1, 2, 840, 214, 65, 4, 1142, 1, 14, 475, 5, 0, 1, 10, 0, 24, 2, 1855, 1]",0,4.0
"[10, 694, 9, 513, 24, 2, 1228, 143, 1, 13, 171, 2207, 16, 65, 4, 91, 4, 137, 295, 21, 365, 1, 397, 14, 78, 34, 121, 65, 14, 71, 46, 8, 37, 91, 13, 1, 2, 1183, 365, 4873, 221, 26, 529, 52, 6, 0, 1, 10, 68, 0, 12, 14, 162, 4, 75, 428, 1]",1,8.0
"[113, 1171, 193, 3, 11, 2205, 39, 448, 7, 931, 456, 1417, 1180, 1, 34, 43, 53, 35, 39, 503, 3, 68, 11, 475, 36, 5, 457, 114, 1, 27, 10, 1823, 59, 27, 2982, 7, 121, 57, 4, 91, 134, 1, 11, 278, 5, 1059, 723, 6, 0, 22, 11, 0, 134, 1, 59, 11, 123, 134, 3, 11, 208, 12, 13, 10, 5, 0, 3455, 6, 2841, 1]",1,8.0
"[285, 1, 80, 2, 648, 178, 2, 23, 425, 9, 23, 546, 10, 9, 2186, 192, 33, 2, 407, 22, 0, 3, 217, 142, 192, 10, 9, 379, 33, 65, 16, 21, 219, 1941, 3, 7, 217, 142, 192, 10, 616, 19, 2012, 12, 142, 425, 10, 4226]",0,7.0
"[117, 431, 3, 2, 378, 2175, 197, 141, 424, 225, 72, 5, 0, 272, 4, 31, 2, 0, 1405, 341, 18, 45, 6, 82, 2825, 1]",1,8.0
"[2, 0, 1606, 24, 2, 0, 1, 27, 10, 1031, 5, 0, 1, 2, 0, 220, 12, 10, 3790, 1, 14, 2230, 12, 524, 1, 14, 2070, 13, 24, 36, 2604, 1]",1,8.0
"[13, 10, 5, 1294, 1282, 191, 1, 162, 4, 116, 3180, 1, 14, 133, 3180, 1, 14, 10, 184, 560, 7, 162, 4, 116, 4, 2, 2051, 1, 26, 5, 232, 69, 1]",0,5.0
"[2, 1126, 16, 5, 1749, 6, 654, 17, 842, 1, 2, 224, 6, 2, 48, 6, 213, 17, 542, 3, 7, 2, 112, 17, 777, 4, 12, 48, 16, 442, 759, 1204, 19, 30, 206, 1]",0,7.0
"[56, 17, 55, 451, 1, 56, 17, 5, 0, 1, 4014, 3, 4106, 4014, 1, 2, 106, 325, 82, 0, 1808, 59, 13, 506, 1, 5, 1909, 53, 0, 373, 1136, 143, 2, 659, 1395, 1, 25, 494, 528, 0, 0, 2062, 6, 0, 0, 8, 8, 1, 0, 26, 300, 427, 13, 1, 34, 26, 119, 5, 0, 116, 2407, 108, 380, 1, 159, 3, 2245, 6, 1, 1687, 52, 3, 42, 421, 9, 5, 4400, 1, 59, 67, 0, 30, 3, 310, 0, 1, 0, 3082, 67, 19, 2432, 43, 872, 0, 22, 0, 1]",1,8.0
"[1537, 5, 0, 485, 17, 1864, 9, 844, 4, 2, 2242, 233, 537, 360, 100, 110, 72, 2, 485, 0, 3, 47, 1537, 660, 334, 17, 0, 360, 580, 376, 72, 2974, 863, 6, 2, 537, 8, 15, 455, 0, 6, 2, 485, 33, 3130, 47, 3859, 2720, 3, 13, 64, 31, 0, 4047, 1]",0,7.0
"[13, 17, 766, 12, 72, 2, 0, 6, 2, 0, 1466, 6, 0, 3, 2, 312, 1189, 86, 5, 3884, 355, 2, 425, 9, 0, 3, 9, 0, 6, 82, 2227, 3, 7, 12, 2, 312, 171, 1425, 6, 2, 425, 141, 5, 0, 16, 2, 170, 723, 73, 13, 266, 22, 314, 16, 2, 2227, 6, 2, 2591, 1]",0,7.0
